"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36"
"11",18.3200905550795,15.6929498758985,14.36062428268,16.6604861022591,17.6063559322655,17.1693479271308,18.9954626086616,7.08505554537755,17.5769812490352,16.6692361565054,11.2273667672338,15.07557934413,16.993664429392,9.8358684256032,11.997047797078,11.6380757578382,17.2847222500787,8.88610149291583,18.9662354968135,15.7629607517706,15.5841158349482,16.5314753132998,8.50248511643761,17.4088239327917,12.9291113621129,6.27921100615203,10.154005636368,18.339386870154,9.63351470321509,8.78027169312323,11.152809877807,10.6349540443325,8.90939407909669,12.2045750634417,16.7548042757184,10.0848926737801
"12",33.9175680488176,39.4352930745537,42.502067241409,32.9945213117501,38.8047171058017,39.5252412584146,31.6466326232369,43.2038120500916,33.9927228244234,39.7196610697477,39.238349806553,39.0880713565313,32.3132842363631,27.0881424138637,38.5616838906278,42.5860704576605,17.0286161002774,40.214855904657,37.1721345122362,37.1325860343938,39.4539515392428,35.2776188161564,40.1656532151671,40.6750143156329,5.3843621066496,37.7244222898404,40.1657474221733,39.790654079014,40.9860450002944,43.0810808723636,18.6309241722739,43.1890696276037,41.8237829547121,34.3499211127739,38.9766232501397,40.6319115180968
"13",20.1887567272597,25.7617794603242,25.2879980304315,18.260842489052,27.1351942129032,20.6471699655397,26.2160187504386,26.1987251433661,27.2157557335929,26.2182490112184,26.9754524432162,25.6750275113899,20.6247579752212,27.8277034069021,15.9534881973237,27.1752303643009,9.86898801606879,25.6152767516357,26.417636579882,5.75506325622086,23.931456788636,25.2022602519663,26.7403318037629,16.4131647845967,26.2882312225617,21.0704024943139,20.9984666650441,22.5695526789812,22.099239320341,14.1167882801409,17.660750255085,4.27810760967864,16.4819609051545,20.5697572877314,26.2782178728754,26.304392209433
"14",9.46715356506359,14.1341873658086,19.2877874006227,6.97220243515583,19.1908739859766,10.6842263345663,22.642366155672,15.0033539406728,19.7469780865051,12.6324867178859,22.0944458423696,3.34654903554134,16.2162810417729,19.9943209978091,20.135959884521,19.8557567438919,19.9328175319166,18.4758128773314,20.8957752004137,16.2146350506814,12.4166169865031,20.2672599012258,19.5010069037629,12.0332728649719,7.52858466050488,18.2629823432991,20.3015647055868,18.6752879599418,21.9662797630721,15.3838243765697,17.9389699100239,21.6227985300952,12.6784136552598,19.8528815276865,10.8265069238003,17.4442635335899
"15",23.5597376578422,22.2031246197514,22.9233709783339,15.8354194335113,19.0668496161356,25.0887435935758,19.2323945255338,25.574321564448,18.4972321385532,14.3530379320109,25.1797145781482,20.1276892465403,21.037505487605,21.7334778659408,8.74094349113346,14.0463457874547,14.2812925712956,21.1279937977307,12.0750928905261,14.1821627733426,22.9249343885691,11.042705660524,20.2575150039027,9.84608186565632,20.3130956786381,20.6774803586483,25.0823221946572,23.5082052892929,15.2887052579042,15.8860537554046,25.7145062578865,24.274774514561,8.91687627050683,24.4970142748651,24.2632080283996,4.26994227588672
"16",19.6411813657043,17.143910304185,22.4826238581844,15.3177839635103,22.5123981076277,20.4205963008649,5.18175981365618,22.8632643879804,27.2548891766736,11.954813857963,22.6162322967158,4.52634704073735,17.7401240239028,20.1600909513852,23.067150105956,24.5800263180617,14.7598966213779,25.7717970957262,26.3770143675397,27.0043881206742,13.264319892444,17.7792533341711,26.219067191019,18.4627894098727,5.91213104591195,23.2340624916262,24.1860380797339,16.5590636032816,19.6883182309476,15.5737213921751,26.2056501160555,16.5918206273464,26.7801495792271,23.4943301928934,27.1785293364337,25.3194283524396
"17",29.6670490972,18.6867028246645,26.6952458909458,36.9280567716892,33.5838596721603,36.7830932211553,18.0470741456293,36.4684099971367,35.1764920203515,32.2850773959659,27.827751594981,38.4709647587515,30.6296446400508,36.7785491771001,33.9149776859564,33.0098110288545,36.5528887465984,33.2623124482866,26.3281748664638,36.2066712351011,36.1077628446738,26.620273777413,37.9626113120744,35.7404941062164,32.73927224329,32.0090471412416,34.7118158296151,24.6677850757192,35.7286418835288,37.3000070656763,33.0009751086677,31.6843422504659,31.4826859207865,35.9956609084465,25.8889710076991,33.3726955821231
"18",8.04098329720668,24.8999921560191,15.3953914825022,16.2557997908834,9.02106573587418,21.1957705021453,20.3108224134403,23.1768704117052,24.2764004083636,17.1434507825712,21.9759998926836,20.4782458467655,24.1365057741215,19.3002348662071,20.6855878145302,15.5744993308885,20.7957920778929,20.442122982115,23.1731408884689,23.7331132235084,20.3331079054793,18.72990372264,23.1192816972358,25.6438594632242,10.545720863273,23.3178653220634,21.0175681497759,11.8841993476819,21.1728118252974,25.5339984053418,24.0865480202839,19.478090202158,17.3537102982046,25.1753633708514,19.901700480773,7.72490072450197
"19",20.2631223568374,21.1279746874362,26.8990924614218,13.4611713220187,26.6707841077484,18.6415726241923,26.1626602954242,25.263837802722,10.741180127834,25.4715439018661,16.0286976890087,24.548583727465,27.2938512288201,25.1975803587696,2.70792663410981,24.4260573735708,24.4778046201804,13.7944964538893,24.5636494338175,26.9371792208769,12.8307781887629,18.2366927676262,18.6362529211981,27.3360146254842,21.9032540582295,26.2164392748151,22.3539342526485,0.905289476549502,1.13558754580827,16.8399143439324,23.7035296704727,26.9076493866329,18.3825667613805,22.3037771095783,22.2591653919847,19.4047305617773
"20",40.6300646481882,36.5887425115427,37.7736762043383,43.1544245932397,39.9381029797971,41.4971052110587,43.6585727887621,43.3755896234777,37.9523414251612,22.5827250699885,38.3658572117005,37.8747946187873,40.9937892401382,41.2870756207602,43.160897073064,39.3581069062264,41.4221469434986,39.3716641720734,19.7960508190943,35.3844792499169,16.66087351328,42.2387964323438,31.6739660772893,30.326401899601,35.6838398892741,8.75534024604028,38.2447859843101,42.4844840293654,34.0010743808292,22.752560821352,41.360179196923,41.7806808331451,41.1553470098642,41.952468829194,25.0443942027149,40.1777068409431
"21",27.7652383204613,34.3371457675147,33.8359955490602,32.5003223463277,26.2136677452879,32.3026616882565,35.1135570663862,33.8870273248064,36.4050233795877,32.4971096305535,33.0329658358855,36.9529307459456,31.2919113542382,35.2683166161249,30.1175412487425,18.7109259411306,32.7956407792322,24.3686959567227,34.6094412474508,35.8820990288933,35.1017401828863,25.4147731142163,23.9465927699897,33.2086461821276,19.9549933385577,23.8074425622719,28.1993964372749,31.5088809007283,30.5976140988284,25.5109461366259,20.051320368344,31.5925879783445,35.1121089218439,29.395808341448,22.9824699223535,33.8443323816599
"22",20.3472052610351,15.2772819067633,6.50189509496536,20.1079174776027,21.3035006759811,21.9042008029756,7.0402162291284,15.5518940915446,23.7419438225214,22.3616075492453,19.5873154460709,22.2323057153008,20.4787162969932,9.41177726815115,23.3748658301599,15.6011572605418,22.395775442923,8.74836347521641,19.6610810866436,20.6646316665531,22.1461303744382,11.8301702555415,14.5579997644286,11.6931502318222,10.9211919027684,18.7793488259254,18.3992615846705,22.1416598303266,20.5312789066688,20.9054175238631,20.6990511117338,18.9277129688732,21.9084168583765,21.881562037906,10.5662446771586,23.6705998851213
"23",21.7924657500068,31.7752122188976,28.5227657045013,23.9899656936576,25.8763352198095,24.2309421310007,22.4043274200128,28.6068066775048,34.0550077124752,32.02002198251,25.073088746005,33.1892869754751,33.3921602583385,27.9719494288482,26.1403860476797,20.4618261588818,31.1129885839675,27.5883320914634,17.2630703317241,24.1317122550133,27.3193444024706,28.2183918565443,23.9107709354549,32.5213823598919,24.623038165118,24.4523111609981,14.9508239886388,31.4380866167478,23.7180654822712,18.1670304962929,29.3259498625849,28.5684082403224,27.9254134229457,24.0750677012901,23.7530288616418,30.945422594525
"24",22.1387159226717,27.0984409959359,19.5727059070239,19.6720097781208,15.0286175691988,26.2115345402022,28.9271328361904,28.2440569305172,22.4944390297974,26.7553087348666,29.4496599573083,22.9249083953923,10.1483653629614,26.7186445010508,25.502511078329,18.5436642671994,27.839153598985,27.1652020135923,22.0561819013018,27.4800636848947,30.7764874607471,3.29141000035168,25.4470436175891,27.3792472034418,25.0785114484062,29.3005145887238,22.5466191204247,25.9369877348823,24.8310643226314,7.49041045058052,25.8219670917967,29.8382066053143,22.0012198481077,13.8791390643666,27.6115809869561,30.0490849437112
"25",27.1934253719073,28.2726524612598,25.0221297590077,24.3756445633411,28.0832083721506,26.9759169888567,22.1052479760857,29.5745411079701,29.5580097485082,21.2436954361167,27.6186601526152,24.324496401194,26.1378058030982,18.8906432254105,25.7308643501032,24.3321033297574,28.9883107417948,22.1625699314511,28.6295368865622,24.8173415100212,24.971493828295,24.416877974899,24.0204309096984,20.3422306326252,22.2928266313849,0.457067154576364,21.4485944804022,29.2385840784297,26.494261026071,26.5519200120411,23.6740023712918,26.5984306408658,28.4651107021216,24.98715995012,31.4161746008115,28.1786388688496
"26",20.6439892853277,28.7466120780786,24.1811483599583,24.4467053980054,20.0994682117567,25.4408461883275,14.4089724696249,29.1360016696523,18.3777576099886,29.9821996467022,27.2941998174924,25.6839342300462,23.482739492814,18.7966019154497,25.439456839257,26.9068421636009,29.3548302712695,0.03329507645714,13.2571107579469,8.08994570405758,22.594734117935,28.2397564983701,20.9487589076133,27.2667231821706,27.3421156187751,11.3513410786956,21.9337339432521,26.1037684952046,26.6395782818183,23.16471649442,26.2487570160084,25.5116246427901,20.1102656128604,16.2640556928871,24.7568937359358,26.9876281684382
"27",14.6753807906819,5.09473512332776,10.1594527746499,16.9880837511021,16.2810995806469,12.0807404468351,13.5565833963177,17.0541960444486,15.2270916414854,13.3960306778208,13.9238991471319,11.4647530941227,12.0350832140387,18.7422997132876,16.2792486882601,16.0500073144517,3.38963815793045,17.2539426976627,5.5296469871116,17.703364936546,14.104435724034,13.1901349726521,8.08881493965019,13.9776969906089,4.02387112967938,6.00092811063639,8.67374306040224,6.16852633977084,15.4343742190418,13.3480327550432,17.8209471021824,10.2430931762126,4.09830962357533,0.737138403939955,13.9180703717623,9.23059326136572
"28",21.412351294447,22.4415286617324,25.5791585287775,15.8528061642653,24.6499076743465,24.9378118652161,25.8907190827167,26.7931113450875,10.9600719241942,25.4225543492053,22.4485625876022,25.5034032088548,24.9489643719153,22.1716904597995,10.7489538871037,27.7235315672432,10.0131754228633,23.4332660944819,23.8343108623463,23.8408274598755,25.2474774832708,20.504882230526,22.91325491268,24.8159081414802,24.9227982751542,25.6430650732608,14.0619606100217,23.3865306589746,21.8818350375622,21.0529439513727,23.725275242601,22.5057443663259,23.2434415389524,24.8400049536369,24.8614873678377,26.9707281789719
"29",12.7221949644088,16.9899317360943,16.2972520527315,12.6094734582322,15.3096197844382,13.9371390392631,5.95494246170777,14.8180362033909,14.1298271843654,3.75890317513316,9.51121891097366,7.71533341726687,15.7144526385068,8.27441791115323,15.040896839234,14.4903927393371,0.634202264922244,14.6903873820644,12.4731190363186,2.08666276493673,8.23958113108793,4.00977414300909,12.7141406231208,12.397705754575,15.2778278648685,5.21654330086848,17.6681180123864,14.4717098956994,3.38816179004364,12.9855013989878,17.1321176324645,16.4129326053988,10.4584588276191,10.3007578192531,14.5209774278061,3.00511023678734
"30",22.4886673493063,23.3991962257416,12.7016922643763,16.6736878567276,17.5085393616982,15.9056283422501,12.445338235712,20.3580125715474,23.2609842079181,16.3420692738274,24.4702886325744,21.5328053155254,15.9081176139133,21.3328696292763,24.0115721195094,13.0778609510026,19.1735102579612,26.1134349778973,21.0396716080443,20.0618077601076,20.8950194957911,11.6204515208494,21.8695464380359,23.8850886923823,25.7106675372006,23.5395077455412,20.4552999048753,26.6801212969378,18.9923897673438,24.0328130995152,20.4571243132164,16.0893537045581,24.070491886808,19.196714328655,24.5626499826299,3.37830324395701
"31",24.852918874265,16.9005673414426,26.0131290880276,26.3101864552958,22.7173053283639,22.5045742372201,20.2567085415388,24.5540139124073,23.9696130600346,28.1161761381155,21.8285867072276,18.7178546944363,23.6044509231879,28.5408112438159,21.9510785278188,3.19643377755162,18.5291814126711,28.6657023797794,27.1249633913975,15.1785177159078,14.1452528470349,8.47532209107191,29.0543194300588,18.3138425783131,22.488944479837,25.9277184430993,14.0499464807408,23.2223854118369,24.4164923027882,26.2149163870685,27.4422846715608,24.1901314027383,25.1424979929397,27.2471369486895,23.2568993453521,12.2892464870481
"32",34.1698890411874,42.3315150412904,37.0096225807431,43.8545636065104,43.9108610305938,37.3453163428025,25.8059697396904,14.7338927294443,39.3263014805991,41.7502438079754,43.5738072788494,43.7698988768542,11.7943612051371,46.750897948895,45.965680467839,29.0851926932996,43.2269396960564,31.770046761527,40.2688277883668,44.6390546221699,44.1680622304384,41.8087952332438,44.2312478899376,37.5053978132327,42.6086435356284,47.549331765449,40.7733320792752,40.4982488943527,44.045026022319,38.2799015669538,34.0027118641922,42.1262507521941,43.4608007479523,40.4252185722455,42.3735941005279,40.84537004897
"33",54.6628187944247,56.6809762819202,46.5739752029327,55.994776689787,34.9602151345899,57.0205132336534,56.6719970036768,50.9142165082074,55.4186895841569,54.0499176202339,42.4801396312528,56.6137199443312,41.7354332816221,58.6333583774651,50.692878336758,56.2552312509345,58.4440442700376,56.2406222116816,52.8639513875671,56.4935791058859,55.9087523003891,50.3839914838176,59.262532964422,58.1262160896848,58.0848826828422,52.9329946676409,58.0539217171939,36.1438989121313,56.7148733171069,54.4332609886825,52.242769192694,58.6819537465516,49.6927870842535,50.9018504370824,43.0661485980117,54.8868910591337
"34",25.4073785484868,14.0183052834528,23.4051329180279,24.7077304963032,15.213529411577,25.0838695767122,26.7335847954483,24.2255801127616,24.0536620308203,16.9301471447148,24.8333371776301,16.0690210632443,23.6013927811461,26.2050981612919,26.2166688374073,24.67007743205,24.4151151163038,21.0011866749567,21.9272078907547,25.6704360048198,15.3482969055415,11.938742991902,24.8305183428209,13.4606567265045,19.8115019593262,23.0685605350967,21.2589840339324,25.7930602964714,12.3076051299268,15.5320621871625,20.6590030491681,18.8288613731301,18.8476124326381,27.6734215804091,6.68483850415432,26.6362806784857
"35",37.4023304689955,32.3814589525395,35.441521276055,33.2188474566497,33.7018005370377,21.4396930073634,29.9166872701819,31.8499222422077,34.9389679335903,37.2031559757195,35.0259877091885,36.9559067985922,32.4523797122951,33.9954063092496,29.1032256539091,37.3214075419059,34.6407718519321,36.9619272939111,22.817760605843,29.590253667902,36.6437249611656,16.6265385459173,38.862462623158,36.985278952001,36.0671392737015,17.7683196301697,29.880457143085,37.1730818000555,11.2966926413083,28.3605155497595,25.6478159568262,27.3836971862549,35.6722724967587,31.9145742410018,33.8776837568245,33.5702624159395
"36",14.7714496385752,17.4491373789525,20.1429077569057,7.13091722205024,9.85596735488254,18.3548969157962,12.9312692106769,9.01017937330236,17.5248763797309,13.2052831916368,16.9416972762026,8.66636439348736,16.5066340068904,17.6710640108435,9.10698867821221,14.5075224363982,19.4663422431068,1.90625334031815,18.7412002683444,13.7986184251114,19.0013641708782,8.70644585175911,14.3284086113648,14.205253185673,10.8324193564543,12.1746450851772,13.1412266021362,15.8451485242722,20.0820146683059,17.0743039638078,19.2913928607597,18.7563640081947,19.7829603203309,17.4719942423256,14.3578768220557,12.8601794953797
"37",71.0280803114715,71.8022568790493,71.5730745867664,72.7341844743976,70.3982090466493,60.6935760996127,73.3911353146987,70.6120740414898,62.0597382152711,69.7310441218069,58.666418049854,71.6823732614974,70.4563043761251,64.7288722158478,69.0979630792329,72.0650653093832,66.3406638137478,43.5168799442538,71.8369547374065,62.4343407479011,71.3403728146371,57.6435761089828,63.4481901747524,65.913108057818,64.6670706565445,73.2639322801574,71.0328893491106,69.9349651313782,62.1740282165336,63.1773484786907,71.4618297861243,67.7408778460622,68.5224647672296,65.209770453289,54.5329350570632,66.0672517000575
"38",27.3328743856156,27.158033381872,29.1982989746041,32.5825871814493,28.9681601828836,32.284519579287,28.2434065974892,23.1783432450124,31.8783870808553,30.7641035457834,30.6665835425842,33.6549587842994,33.8838973380201,21.3267829666159,9.60386602294335,27.0902001281578,13.8021685396443,30.8746444047892,22.3146634598461,5.8340567065001,25.4472816511368,22.9560796813431,24.2786163990112,29.7563031418265,21.1974916575164,29.5071231613573,28.9921767933779,21.313734418638,33.8890484206644,25.4019497942614,28.5708626746957,27.8233710245796,29.2636137176867,29.6594519700266,28.8617129634355,31.0759568898779
"39",24.7576187052533,31.8507359253787,33.3565253294631,36.0675470703805,43.5300223466456,34.7720813698461,23.7886041441737,34.4413401136243,38.1310400505388,24.2832612673293,44.4855754286023,41.1771324627531,34.3597585164878,0.36650834614121,41.8011709375637,33.8150622916029,36.0592547485871,40.1459061198051,42.0070915197156,35.6173328421157,38.7823897277517,30.8478095356078,44.9342282753994,41.9479064839333,16.941620447929,44.8386557309118,36.9619199861993,29.5218650524062,42.3114352737401,15.3431794102557,38.4738787540645,6.34473089407162,42.3869377845759,40.6329033924233,41.0831217533798,42.6479500128491
"40",29.723184432392,37.2528953539022,31.6659097627419,27.5505972716087,22.2244176461242,36.5663001969482,35.4160147460951,11.0107693652295,37.6561233543575,39.4336969830592,37.3742497082354,9.34211599780662,32.4981522323249,15.3386248803237,29.9467026256516,36.9041027823062,31.8893237352863,34.7507931298039,24.9121224254315,34.100448034047,35.5823953600942,37.5649745921222,38.7334962963479,28.9921788581574,29.2818059910819,25.7765285069624,37.839706011221,33.1626316268219,30.3465312911918,30.8357751003238,33.7028205444179,30.9488565358206,31.0009017829194,33.3156331618712,28.9402171040715,23.0738094662593
"41",11.0811107142555,23.2827620154096,16.7569480197554,22.3218604770305,10.6103244267906,15.3173152197302,23.6739478602726,19.7034928037817,18.2188872354638,20.6642805241034,22.4031072781419,25.1542489822542,23.6585368674624,21.0762779153223,10.7118436369202,24.4455300385988,17.1799807589838,19.1861370226665,6.30868060484825,24.2187830837157,15.0083784633833,22.0295301113394,17.0658027151303,13.1305594619915,19.6096325424858,19.2312630855682,16.8734427433719,21.0240751615651,21.8134317171407,22.9522169966665,21.4222234720491,17.8460248479916,25.2600911200805,15.5201253918283,13.9224335503861,22.9895664391148
"42",79.7301666034656,83.2270370263076,82.8491509358729,66.1488040606283,70.5266473041789,57.1518427159849,75.9445626538834,55.0288002226089,81.2655009815497,80.3107219908396,80.1463669711617,75.4676000154711,84.3076423200849,61.1912044587696,67.9491472025468,42.2155984086794,79.8688012771547,81.0477950373981,81.271500308206,79.8691299794509,76.4157504317296,72.5552985094105,73.9656474543655,82.1412032676476,53.8359636355372,75.5038648090621,69.3819752121036,78.6621657869052,82.8166523723804,80.3697899221542,81.0921825954246,75.3712856436072,73.1319640982813,80.6469363684384,81.9374613079271,84.3917095041802
"43",35.3111826673555,42.7374481795201,47.0305875069929,47.2406926206314,26.6780820002662,42.3901801767832,46.0422435389548,40.9626467098583,49.0121276079012,22.5550128468554,43.544066387963,46.4492677763452,40.8883071172693,47.0429095060385,46.8456339312324,47.920861805241,46.4844302318453,43.5358145755776,45.1333205590678,44.1649489910648,38.6835163479133,47.5274152841316,49.2155494969664,29.7497122107342,47.6788337082397,45.6985260097882,47.3903699434679,48.0461475479511,40.2278780881365,46.7223556427944,46.5014093951613,41.4447338108499,47.207202831929,45.5455284773014,43.1329570831361,43.9502701859486
"44",19.8618394875766,31.6524020829554,23.080351426705,20.0969183990827,34.5618830350643,33.8782772941013,27.8199727011082,31.8724113307242,18.6414100923536,34.3177013813042,25.8502449657329,25.244330861014,32.0144670237723,35.9373900444344,27.3770011316805,31.532697273008,20.9275724269429,27.2690934682623,15.3436341998708,31.9876434345607,16.9510630870109,34.9579620738371,30.5178567678781,5.47154398155434,28.336890336434,30.3543008369043,35.4568476689047,35.494937277252,32.2425256391376,21.444840135904,33.5351794598121,30.4608984437327,31.9681238666556,33.2716508308725,30.7125463094504,33.6126230866421
"45",27.3475803556056,11.1275592794042,15.5188668581209,18.1476617608861,20.9650652084766,16.5250536662359,26.3261224387766,19.9045282205008,24.3114866729549,24.311999463886,15.476963407343,10.9476018988464,17.8220360143059,24.5215729865625,19.6689648068424,15.6967037081125,19.0219496321448,20.0868803384629,21.1273680453206,16.3704825559321,23.6791396870948,23.9541142615384,22.6224323606541,20.118255295076,22.5913682434868,11.1926317743708,23.1708689586333,24.0129527437667,24.2421224025957,18.0371464407734,22.8533324995872,24.5681154090626,22.5288233792171,4.58439651683842,25.8599611630772,11.6452410890664
"46",25.1978516366597,23.2703823400653,25.9755643388515,30.8747070960018,25.1422079076149,22.26647600461,27.5621886381299,31.2136221414531,32.1107187328924,25.965292625922,17.1089913610987,28.1823696240318,32.2081310971558,32.1888357771336,17.211624873537,25.8528956412803,25.8435578705724,28.4940134810487,25.2877848577017,29.4052906873506,26.0415296877972,30.1672485781652,33.2369286251686,19.5713331081892,31.3645038131299,20.8836138101113,24.3611426141754,30.0722540974582,31.3248423151585,24.6474655517895,21.2396344450219,28.4936592443124,14.795072912009,28.7224335920378,13.447860156171,21.2513026654361
"47",9.14431280273024,27.2869265031543,19.4585730861575,16.9625138324516,24.6276560558137,14.8992877856831,26.9914614531634,24.2009203180787,20.1497171996644,28.8724047479351,21.2715515701735,29.5257195361039,28.0482658042525,27.7422919806153,25.5371681950746,13.0003122292553,13.3926529158436,26.6357186063621,18.1090551354949,2.21026521387739,0.478289880810532,2.44747443209802,20.5308918605946,21.266497581727,19.9951812784542,24.951221676679,27.775846617345,19.0276347114048,8.93169173612078,19.7938875558342,24.2412977900858,27.149394014887,25.757057068444,24.4165635277402,26.651422295242,27.3585339031359
